Product Title,Final Price,Reduction?,Price Without Reduction,Buy 2 for,URL Product,URL Image,Stock Status
"Diamond Collection Merlot California",16.09,yes,22.99,,https://www.instacart.com/store/items/item_187064777,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_01ebecca-fdd7-4edf-9fee-6bc6eeb022fd.png",
"Ferrari-Carano Sauvignon Blanc, Sonoma County, 2020",14.94,yes,21.34,,https://www.instacart.com/store/items/item_192265488,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f335fc87-0e1a-483d-9788-d451b6486832.png",
"St. Francis Sonoma County Old Vines Zinfandel",18.39,yes,25.14,,https://www.instacart.com/store/items/item_187280974,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ba329bb2-dba7-4f01-b987-5f13a80d036a.png",
"Barefoot Merlot, California",6.66,yes,8.20,,https://www.instacart.com/store/items/item_184461952,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_357f7e42-94e6-4088-9cd2-a366a108597a.png",
"Whispering Angel Vin De Provence Rose",18.39,yes,21.84,,https://www.instacart.com/store/items/item_3180997997,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ac4a1753-d6e4-455f-828a-76e9af0ea8e9.png",
"Josh Cellars Merlot",17.24,yes,19.54,,https://www.instacart.com/store/items/item_187193623,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_813f85f3-66e8-48b7-abbe-35fee7f9be47.jpg",
"Nutrisse Permanent Haircolor, Champagne Fizz 82",9.79,yes,11.49,,https://www.instacart.com/store/items/item_238376377,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d90c30db-de6e-4d18-b630-7e7ab2cd1903.png",
"Bogle Vineyards Merlot",10.21,yes,12.93,,https://www.instacart.com/store/items/item_187285163,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4983be84-e369-45ea-beb9-32b417d8d5c9.png",
"Jadot Pinot Noir, Bourgogne, Beaune France, 2017",24.14,yes,29.56,,https://www.instacart.com/store/items/item_187206199,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c5e69a90-37e3-4398-91f2-88130a929050.png",
"Joseph Phelps Cabernet Sauvignon",91.99,yes,113.16,,https://www.instacart.com/store/items/item_251043961,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e8494e05-eea5-41f4-b23d-dab7aa130c88.jpg",
"Rodney Strong Chardonnay, California",11.49,yes,18.06,,https://www.instacart.com/store/items/item_187233764,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_07f8135a-94b0-4385-878e-58a8a2d26605.png",
"Gekkeikan Sake",6.89,yes,9.19,,https://www.instacart.com/store/items/item_187124654,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_82f67c32-4353-4ddf-a17f-582201d26a2e.png",
"Josh Cellars Legacy Red Blend",17.24,yes,19.54,,https://www.instacart.com/store/items/item_184578765,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4e54dd73-c743-4ef4-8efe-de45966ebe3a.jpg",
"DAOU Cabernet Sauvignon",31.04,yes,41.39,,https://www.instacart.com/store/items/item_187319670,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7ef3e6ed-006c-43f5-b723-25a3348368a3.png",
"Fre Red Wine Blend, Alcohol-Removed",10.39,yes,13.79,,https://www.instacart.com/store/items/item_606948258,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9ac87323-38b1-4f69-86d5-afc729ea83e0.jpg",
"Toasted Head Chardonnay White Wine",10.91,yes,14.94,,https://www.instacart.com/store/items/item_187234610,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_530ad2c7-21a5-4155-8dab-a61f5f495217.png",
"19 Crimes Snoop Dogg Cali Red",13.79,yes,17.24,,https://www.instacart.com/store/items/item_44151372861,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_dc971fd8-0dd3-4716-9efa-b371634dd756.jpg",
"Menage a Trois Midnight Dark Red Wine Blend",9.19,yes,13.12,,https://www.instacart.com/store/items/item_187169470,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d859d78c-f9f0-4326-be42-7238b3467e6d.jpg",
"Barefoot Sauvignon Blanc White Wine",10.21,yes,13.79,,https://www.instacart.com/store/items/item_12408826386,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9d825705-351f-4041-b57b-ddc7675e212b.png",
"Quail Oak Quail Oak Cabernet Sauvignon Red Wine",3.82,yes,4.91,,https://www.instacart.com/store/items/item_187260785,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7062ee57-49a6-4dbf-857e-726ddd6bcd0f.png",
"Josh Cellars Cabernet Sauvignon",17.24,yes,19.54,,https://www.instacart.com/store/items/item_187227115,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5f285c80-52c6-4fea-877f-5f7fa191d49e.jpg",
"Beringer Knights Valley Cabernet Sauvignon",32.19,yes,41.06,,https://www.instacart.com/store/items/item_187306251,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0eef8c41-e922-4ec2-aca7-b0c70a8a46b2.jpg",
"Columbia Crest Grand Estates Chardonnay White Wine",8.04,yes,11.49,,https://www.instacart.com/store/items/item_2061087231,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e20236c3-feb9-485d-b212-2ddcc04f56a6.jpg",
"Bare Foot Spritzer, Crisp White",8.04,yes,9.19,,https://www.instacart.com/store/items/item_187235368,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e2f8c879-14c8-42a1-ab88-476e2cb9406f.png",
"Oyster Bay Sauvignon Blanc",13.79,yes,19.70,,https://www.instacart.com/store/items/item_187319208,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_67c1105b-57e8-4adb-b92c-8a114d07e2ea.png",
"Decoy Cabernet Sauvignon, Sonoma County, 2010",20.69,yes,32.84,,https://www.instacart.com/store/items/item_187166022,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_da9348bc-3562-4ca1-929c-682a99557d78.png",
"Menage a Trois Ménage à Trois Bourbon Barrel",11.49,yes,14.94,,https://www.instacart.com/store/items/item_635506688,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_20b47466-adc0-4476-b2b7-50bb09144a65.jpg",
"Rodney Strong Merlot Sauvignon Sonoma County 2012",16.09,yes,21.34,,https://www.instacart.com/store/items/item_187269644,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5f8ce35f-dd9b-4a06-85e4-8f965cee9a44.png",
"Petite Petit Petite Sirah",17.24,yes,23.71,,https://www.instacart.com/store/items/item_187079838,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_58810e07-7497-4a8d-85d5-aca74a973c4a.png",
"Dr. Loosen Riesling, Mosel",17.24,yes,18.24,,https://www.instacart.com/store/items/item_184370930,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_44c3a969-5843-4317-8c4c-470d94e3d393.png",
"Bogle Vineyards Pinot Noir",10.21,yes,14.36,,https://www.instacart.com/store/items/item_187322978,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7d385e19-e68c-4ce8-aaac-914ffd0d2ee7.png",
"Menage a Trois Silk",9.19,yes,13.12,,https://www.instacart.com/store/items/item_187202233,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_bef97719-020d-41bb-88e4-064c42dacdee.jpg",
"Joel Gott Wines California Sauvignon Blanc",12.77,yes,18.06,,https://www.instacart.com/store/items/item_184302447,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b75ea348-582a-4762-83cb-09f6ec6e5aff.jpg",
"Michael David Winery Freakshow Cabernet Sauvignon",20.69,yes,27.91,,https://www.instacart.com/store/items/item_187108745,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6788a4b1-18dd-44c6-9444-b29df81cf79f.png",
"Menage a Trois Limelight Pinot Grigio White Wine",9.19,yes,13.12,,https://www.instacart.com/store/items/item_1468473382,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_37ffb878-a106-4d30-b50a-62ee85e41816.jpg",
"Fetzer Gewurztraminer, California",8.04,yes,10.93,,https://www.instacart.com/store/items/item_187318608,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2b7938bb-f7d8-49fe-998d-f39f9870b67f.png",
"Acacia Pinot Noir Wine",21.84,yes,28.74,,https://www.instacart.com/store/items/item_184343386,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1a230207-a80f-4a7c-92d4-0493b5a5f836.jpeg",
"Quail Oak Quail Oak Rosé Rose Wine",3.82,yes,4.91,,https://www.instacart.com/store/items/item_457754684,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_25cf1f17-0e09-4c7b-94ad-466d46604870.png",
"Smirnoff No. 21 80 Proof Vodka",12.64,yes,17.24,,https://www.instacart.com/store/items/item_466009493,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_21720886-3a3e-4b19-a3b9-b1e76f53c68d.jpg",
"Barefoot Pinot Noir, California",6.66,yes,8.20,,https://www.instacart.com/store/items/item_187290763,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_48c18a65-f484-4c5c-a028-c9a442ba027d.png",
"Chateau Ste. Michelle Columbia Valley Riesling, White Wine",9.19,yes,13.79,,https://www.instacart.com/store/items/item_187231145,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_adb57d9c-fbf6-4ca0-b101-79041aabfbcc.jpg",
"Franzia® Chardonnay White Wine",17.24,yes,21.34,,https://www.instacart.com/store/items/item_187340453,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6865586c-26a3-4a1d-bc30-5089163bd4f5.jpg",
"Sonoma-Cutrer Chardonnay, Sonoma Coast",28.74,yes,37.94,,https://www.instacart.com/store/items/item_187217429,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_282ae81d-3f57-426c-a9a4-0d94e06b2827.jpg",
"Justin's Sauvignon Blanc White Wine",18.39,yes,22.99,,https://www.instacart.com/store/items/item_187116772,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b73da338-2018-496b-b02c-e7a6bad7a0cd.png",
"DAOU Sauvignon Blanc, Paso Robles, 2019",19.54,yes,25.29,,https://www.instacart.com/store/items/item_762461137,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_773e867d-1606-4afb-ac93-f8e18e53c580.png",
"JaM Cellars Butter Chardonnay",18.39,yes,22.99,,https://www.instacart.com/store/items/item_187223054,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_79ab37ec-e682-4f3b-a3f8-880af42d9652.png",
"Sho Chiku Bai Sake, Junmai, Classic",5.16,yes,5.45,,https://www.instacart.com/store/items/item_187325262,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_84d84aea-07a9-4c94-aa8b-d4046946c2f0.png",
"Chateau Ste. Michelle Indian Wells Chardonnay",17.24,yes,22.99,,https://www.instacart.com/store/items/item_187265828,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_65527fdd-177e-4528-ab95-65824c13e541.jpg",
"Menage a Trois California Red Blend Red Wine",9.19,yes,13.12,,https://www.instacart.com/store/items/item_187318274,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ef42f717-ca31-42c1-a289-5fd1b478585c.jpg",
"J. Lohr Estates Riverstone Chardonnay",14.94,yes,22.99,,https://www.instacart.com/store/items/item_187325257,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ad4f0066-1466-417d-a221-310a7315f98c.jpg",
"Menage a Trois Gold Chardonnay White Wine",9.19,yes,13.12,,https://www.instacart.com/store/items/item_187266838,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f759ca6a-c6d2-42cc-90aa-cbd3b1eaa24a.jpg",
"Ruffino Lumina DOC Pinot Grigio Italian White Wine",11.49,yes,14.36,,https://www.instacart.com/store/items/item_187300000,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6ab9bb04-71b3-4930-9c2c-171a7850c75a.jpg",
"Meiomi Pinot Noir Red Wine",20.44,yes,31.04,,https://www.instacart.com/store/items/item_187311117,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_62ed6702-3abd-4ef7-ad0c-8e19efe1204f.jpg",
"Nobilo Marlborough Sauvignon Blanc White Wine",12.64,yes,16.41,,https://www.instacart.com/store/items/item_421767031,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f1f202c8-294f-4e3b-9bad-f2fe7530b503.png",
"J Vineyards Pinot Gris White Wine",18.39,yes,25.29,,https://www.instacart.com/store/items/item_187190158,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_fc43b5f9-fd01-4d44-993a-1142156500ae.png",
"Barefoot Pinot Grigio White Wine",10.21,yes,13.79,,https://www.instacart.com/store/items/item_187310423,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3700e693-61fa-4fc0-a1b9-1bd9dddf179b.png",
"Kendall-Jackson Chardonnay Vintner's Reserve White Wine",14.94,yes,19.54,,https://www.instacart.com/store/items/item_187297205,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4e201cd8-d066-49fd-94d9-200cc8e76ceb.png",
"Chateau Souverain Cabernet Sauvignon Red Wine",10.21,yes,13.79,,https://www.instacart.com/store/items/item_187228221,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7d62a563-3018-48e5-bff5-67ecea979486.png",
"Austin Cabernet Sauvignon",65.54,yes,82.12,,https://www.instacart.com/store/items/item_694577248,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_440f6baf-2f02-43bc-be2a-b5b890d9fbe7.png",
"Artesa Estate Reserve Napa Valley Chardonnay",19.54,yes,27.36,,https://www.instacart.com/store/items/item_187200699,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_699a927a-ff70-42ac-93d5-bc237133e5a5.png",
"Kim Crawford Sauvignon Blanc White Wine",18.39,yes,22.99,,https://www.instacart.com/store/items/item_187212837,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6f1c6081-3bd7-48be-9b14-06f4dffca6a9.jpg",
"Norton Malbec, Reserva, 2005",14.94,yes,21.88,,https://www.instacart.com/store/items/item_187225385,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e0e34b8c-851d-41c7-afff-22932d9c70d4.jpeg",
"Bogle Vineyards Chardonnay",10.21,yes,12.93,,https://www.instacart.com/store/items/item_187340242,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_a469891e-266c-4d05-97df-a6ba1cda6bfc.png",
"Black Box Wines Merlot Red Wine",21.84,yes,28.74,,https://www.instacart.com/store/items/item_187199741,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3e99ed5b-6b3f-464f-b59e-30d602d27fe1.png",
"Oberon Cabernet Sauvignon, Napa Valley",22.99,yes,32.84,,https://www.instacart.com/store/items/item_187308004,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2234e647-9b13-495f-9e56-8e71c5625ccc.png",
"Barefoot Chardonnay White Wine",10.21,yes,13.79,,https://www.instacart.com/store/items/item_184498845,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_43156b08-2a55-4831-b4c8-a00b75029211.png",
"Robert Mondavi Buttery Chardonnay White Wine",10.34,yes,14.94,,https://www.instacart.com/store/items/item_1490497808,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b815289a-d38e-4993-aed7-903d95fae723.jpg",
"Kendall-Jackson Sauvignon Blanc Vintner's Reserve White Wine",12.64,yes,14.77,,https://www.instacart.com/store/items/item_187308020,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_cfb1e55f-9fd4-4265-b02f-f58b69c585d2.png",
"Matua Sauvignon Blanc",11.49,yes,17.24,,https://www.instacart.com/store/items/item_187307935,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4432f7d3-1a13-4dc9-8fc1-dcc136cc292f.jpg",
"Cook's California Champagne Smoked Ham with Add Steak",5.19 / lb,no,,,https://www.instacart.com/store/items/item_192081684,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d1s8987jlndkbs.cloudfront.net/assets/missing-item-4bbe82b8555e4d1c12626fd482cb2409713e8e30835645ff3650ef66a725d03c.png",running low
"Meiomi Chardonnay White Wine",19.54,yes,22.99,,https://www.instacart.com/store/items/item_187333543,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_0f553e32-18f4-4f07-ad46-3600a2e4a720.jpg",
"Cantina Zaccagnini Montepulciano D'Abruzzo Riserva",18.39,yes,24.14,,https://www.instacart.com/store/items/item_187269163,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6ccabc9a-944d-46c4-aa4e-61d88d8907f1.jpg",
"Apothic Red Blend Red Wine 750ml",10.21,yes,16.09,,https://www.instacart.com/store/items/item_187215702,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_637cbf46-6d50-4735-aba1-48c5bf45d018.png",
"Apothic Crush Red Blend",10.21,yes,16.09,,https://www.instacart.com/store/items/item_187227487,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1c9147d1-bac4-4d47-b9d6-dc7e50cdc387.png",
"SIMI Sonoma County Cabernet Sauvignon Red Wine",22.99,yes,29.56,,https://www.instacart.com/store/items/item_187217831,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2be5eb5b-bed8-456b-b2b4-652c00d78f62.jpg",running low
"Kendall-Jackson Grand Reserve Chardonnay",18.39,yes,25.29,,https://www.instacart.com/store/items/item_187352904,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_19673b91-235b-4142-859e-180dabd47a6f.png",
"Groth Cabernet Sauvignon, Oakville Napa Valley, 2013",66.69,yes,90.34,,https://www.instacart.com/store/items/item_187240741,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c3318a50-dba9-4b37-9cb0-5d497faac74f.png",
"Bread & Butter Cabernet Sauvignon, California",14.94,yes,20.69,,https://www.instacart.com/store/items/item_602038678,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_384e2b48-f597-45f4-a851-9874eb00ead0.png",
"Vietti Moscato D'Asti, 2018",18.39,yes,25.29,,https://www.instacart.com/store/items/item_59983966059,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_74df6fdc-b646-4849-ab2f-1ab8dd81e840.png",
"Barefoot Pink Moscato Wine",10.21,yes,13.79,,https://www.instacart.com/store/items/item_187232326,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_cac10cdc-82da-4999-bd70-29dca61d16a9.png",
"Joel Gott Wines 815 Cabernet Sauvignon Red Wine",16.09,yes,25.14,,https://www.instacart.com/store/items/item_184463595,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_84cc7f21-3ffb-46be-bc50-2e841e505a6d.jpg",
"Phantom Phantom Red Wine",18.39,yes,27.91,,https://www.instacart.com/store/items/item_187201401,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_32abd0c6-744b-46db-a3ba-1f3954dffe51.png",
"Le Grand Noir Wine, Rose, France, 2014",11.49,yes,14.94,,https://www.instacart.com/store/items/item_2013674409,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4cc21525-b56e-4dd0-8efa-dd2c35b2bc57.png",
"Black Box Wines Chardonnay White Wine",21.84,yes,28.74,,https://www.instacart.com/store/items/item_187345508,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_44d19341-8fdd-4e4b-a5d2-2acceac4b92a.png",
"Box Wize Cellars Rose Wine, California",20.69,yes,28.74,,https://www.instacart.com/store/items/item_752638963,"https://www.instacart.com/image-server/1028x1028/filters:fill(FFF,true):format(jpg)/d2lnr5mha7bycj.cloudfront.net/product-image/file/large_04bea1e4-1670-416e-9370-9cbfd289b5a6.png",
